Artist Reputation,Height,Width,Weight,Material,Price Of Sculpture,Base Shipping Price,International,Express Shipment,Installation Included,Transport,Fragile,Customer Information,Remote Location,Cost
0.96,15.0,7.0,83378.0,Stone,604.07,73.61,Yes,Yes,No,Airways,No,Working Class,No,36066.24
0.17,24.0,6.0,6600.0,Brass,6.16,96.66,No,No,Yes,Waterways,No,Working Class,Yes,609.61
0.33,29.0,14.0,3102.0,Clay,6.36,87.14,No,No,No,,Yes,Working Class,Yes,747.15
0.67,50.0,7.0,19255.0,Brass,53.9,54.42,No,No,No,Airways,No,Working Class,Yes,2015.05
0.09,8.0,4.0,460.0,Bronze,6.11,17.14,Yes,No,Yes,Airways,No,Working Class,No,157.78
0.05,14.0,8.0,2119.0,Bronze,6.94,17.43,No,Yes,Yes,Airways,No,Working Class,No,178.3
0.63,12.0,8.0,237.0,Clay,4.15,12.98,No,Yes,No,Airways,Yes,Working Class,Yes,283.84
0.56,10.0,4.0,121.0,Aluminium,5.16,13.65,No,Yes,No,Roadways,No,Wealthy,No,232.55
0.75,6.0,4.0,101.0,Clay,3.76,16.18,No,No,Yes,Waterways,Yes,Working Class,No,222.43
0.6,24.0,11.0,386209.0,Marble,2182.92,68.46,Yes,Yes,Yes,Airways,No,Wealthy,No,12003.54
0.33,8.0,4.0,2548.0,Stone,10.14,10.77,No,No,Yes,Roadways,No,Working Class,No,-207.49
0.5,18.0,6.0,5423.0,Brass,42.62,29.65,Yes,No,No,Airways,No,Working Class,No,-520.35
0.38,23.0,9.0,302.0,Wood,3.6,21.46,No,No,No,Waterways,No,Wealthy,Yes,246.35
0.53,9.0,5.0,3102.0,Marble,45.62,79.11,Yes,Yes,No,,No,Wealthy,No,948.79
0.77,20.0,10.0,806.0,Clay,6.39,18.75,Yes,No,No,Waterways,Yes,Working Class,No,566.75
0.51,26.0,8.0,13341.0,Brass,50.27,92.39,No,No,No,Roadways,No,Working Class,No,1227.19
0.59,22.0,10.0,21928.0,,115.41,26.53,No,Yes,Yes,Roadways,No,Working Class,Yes,1142.51
0.07,13.0,8.0,119449.0,Stone,91.41,33.81,No,No,Yes,Roadways,No,Working Class,No,637.4
0.2,26.0,11.0,719752.0,Stone,1395.1,92.0,No,No,No,Roadways,No,Working Class,No,-3187.39
0.17,29.0,6.0,53527.0,Marble,84.75,79.79,No,No,No,Roadways,No,Working Class,No,774.8
0.73,20.0,7.0,3267.0,Brass,16.35,22.29,Yes,No,No,Waterways,No,Working Class,,427.8
0.44,36.0,10.0,2820.0,Aluminium,6.68,21.13,No,No,No,Waterways,No,Working Class,No,284.47
0.15,27.0,11.0,11292.0,Bronze,22.52,26.71,No,No,Yes,Roadways,No,Working Class,No,306.55
0.31,37.0,18.0,125571.0,Brass,419.14,50.75,No,No,No,Roadways,No,Working Class,No,1856.74
0.52,15.0,6.0,25354.0,Marble,95.72,32.69,No,Yes,No,Airways,No,Working Class,No,2492.03
0.09,13.0,7.0,157.0,Wood,4.4,14.83,No,No,Yes,Roadways,No,Working Class,No,120.93
0.82,16.0,7.0,409.0,Clay,3.47,11.85,No,No,Yes,Airways,Yes,Working Class,No,307.99
0.79,11.0,8.0,138.0,Wood,5.19,14.19,Yes,Yes,Yes,,No,Wealthy,,432.04
0.45,20.0,12.0,3102.0,,1054.93,80.51,No,No,No,Roadways,No,Working Class,No,5039.5
0.37,28.0,9.0,615929.0,,3796.01,49.03,Yes,Yes,Yes,Airways,No,Working Class,,19250.92
0.01,10.0,5.0,23670.0,Stone,8.69,93.21,Yes,Yes,Yes,Airways,No,Working Class,No,547.93
0.23,24.0,11.0,522326.0,Stone,2148.94,65.46,Yes,Yes,Yes,Airways,No,Wealthy,No,9498.64
0.52,40.0,6.0,7719.0,,30.53,27.76,Yes,Yes,Yes,Airways,No,Wealthy,No,828.34
0.45,23.0,10.0,13122.0,,52.88,98.91,No,No,No,Waterways,No,Working Class,No,547.57
0.49,37.0,10.0,648.0,Wood,4.24,14.56,No,No,Yes,Roadways,No,Working Class,Yes,273.43
0.45,34.0,19.0,1628208.0,Marble,3874.11,44.83,No,Yes,No,,No,Wealthy,Yes,10904.23
0.24,18.0,7.0,4565.0,Brass,7.93,21.88,Yes,No,No,Roadways,No,Working Class,Yes,282.81
0.33,35.0,19.0,12898.0,Clay,11.83,61.36,No,No,No,Roadways,Yes,Working Class,No,711.36
0.49,31.0,8.0,357824.0,Stone,590.07,69.34,No,No,Yes,Roadways,No,Wealthy,No,5533.45
0.95,16.0,7.0,409.0,Clay,3.59,16.41,Yes,No,No,Waterways,Yes,Working Class,No,429.87
0.36,20.0,6.0,3980.0,Bronze,7.96,10.82,Yes,No,No,Waterways,No,Working Class,Yes,209.68
0.45,7.0,4.0,442.0,Brass,6.34,18.18,No,No,No,Roadways,No,Working Class,No,183.41
0.51,9.0,5.0,7430.0,Marble,25.66,75.69,Yes,No,No,Waterways,No,Working Class,Yes,755.57
0.19,4.0,3.0,450.0,Marble,5.26,24.34,No,No,No,Roadways,No,Working Class,No,232.42
0.02,20.0,6.0,4076.0,Brass,5.77,17.88,No,Yes,Yes,Airways,No,Working Class,Yes,222.19
0.71,7.0,5.0,646.0,Brass,4.57,17.17,No,Yes,No,Airways,No,Wealthy,Yes,358.12
0.18,51.0,25.0,19388767.0,Stone,38903.18,77.72,No,No,No,Roadways,No,Working Class,No,63268.52
0.81,16.0,8.0,852.0,Clay,5.6,18.01,No,No,Yes,Waterways,Yes,Wealthy,No,556.25
0.14,12.0,6.0,309.0,Aluminium,5.55,21.2,No,Yes,Yes,Airways,No,Wealthy,No,180.19
0.29,8.0,4.0,6109.0,Stone,33.63,60.51,No,Yes,No,Roadways,No,Wealthy,Yes,539.74
0.45,5.0,4.0,63.0,Aluminium,3.63,10.34,No,Yes,No,Roadways,No,Wealthy,No,-174.39
0.62,30.0,8.0,517.0,Wood,5.81,13.64,No,No,No,Roadways,No,Working Class,No,268.69
0.14,3.0,3.0,39.0,Clay,4.81,17.58,No,No,Yes,Roadways,Yes,Working Class,No,149.62
0.17,22.0,6.0,242.0,Wood,6.77,13.85,No,No,No,Roadways,No,Working Class,No,116.72
0.12,20.0,6.0,89952.0,Stone,81.6,63.27,No,No,Yes,Roadways,No,Working Class,Yes,740.44
0.24,7.0,4.0,3102.0,Brass,3.81,11.1,No,No,No,Waterways,No,Wealthy,No,145.01
0.87,20.0,20.0,3102.0,Stone,56248.47,53.53,Yes,No,Yes,Waterways,No,Working Class,No,1135562.39
0.27,33.0,17.0,12511.0,Bronze,11.65,44.63,No,Yes,No,,No,Wealthy,No,415.92
0.89,9.0,4.0,2438.0,Stone,3.4,20.78,No,Yes,Yes,Airways,No,Wealthy,No,541.99
0.34,9.0,8.0,6696.0,Stone,11.49,59.08,No,No,No,,No,Working Class,No,407.08
0.01,33.0,29.0,186396.0,Brass,216.47,63.86,No,No,No,Roadways,No,Working Class,No,768.68
0.24,4.0,4.0,234.0,Brass,4.49,12.6,No,Yes,Yes,Roadways,No,Working Class,No,172.37
0.79,15.0,8.0,2686.0,Bronze,10.08,11.61,Yes,No,Yes,Waterways,No,Working Class,No,306.74
0.9,20.0,12.0,773.0,Wood,6.76,12.77,No,No,No,,No,Working Class,No,709.16
0.6,20.0,8.0,393.0,Aluminium,3.39,22.18,No,No,No,Waterways,No,Working Class,,274.93
0.61,9.0,4.0,4728.0,Marble,18.95,15.23,No,Yes,No,Airways,No,Working Class,No,326.27
0.75,46.0,8.0,1329.0,Aluminium,3.51,14.74,Yes,Yes,No,Airways,No,Working Class,No,510.86
0.04,25.0,8.0,5737.0,Bronze,13.57,50.48,No,No,No,Roadways,No,Wealthy,No,313.86
0.53,8.0,5.0,11393.0,Stone,9.41,46.56,Yes,No,Yes,Waterways,No,Working Class,No,722.92
0.45,13.0,8.0,2298.0,Bronze,5.55,13.22,Yes,No,Yes,Waterways,No,Working Class,,453.02
0.45,18.0,6.0,47878.0,Marble,82.52,94.04,No,No,No,Airways,No,Working Class,No,1119.86
0.97,11.0,8.0,295.0,Aluminium,5.41,14.42,Yes,No,Yes,Waterways,No,Working Class,Yes,-634.08
0.43,4.0,3.0,32.0,Aluminium,4.16,22.2,No,No,No,Roadways,No,Working Class,Yes,-161.78
0.47,20.0,6.0,2804.0,Bronze,4.21,14.39,No,No,No,Roadways,No,Working Class,No,211.12
0.94,7.0,5.0,197.0,Clay,5.1,15.22,No,No,Yes,,Yes,Working Class,,410.98
0.4,30.0,14.0,38846.0,Brass,42.12,80.53,No,Yes,No,,No,Wealthy,No,1410.05
0.8,6.0,5.0,120.0,Aluminium,3.72,17.74,Yes,Yes,No,Airways,No,Working Class,Yes,278.69
0.5,26.0,9.0,1193.0,Aluminium,6.83,24.87,Yes,No,No,Waterways,No,Working Class,No,349.03
0.41,12.0,8.0,406.0,Aluminium,6.28,21.17,No,No,No,Roadways,No,Working Class,No,243.49
0.4,19.0,10.0,14551.0,Brass,19.49,95.69,Yes,No,Yes,Waterways,No,Working Class,No,-834.86
0.73,15.0,6.0,947.0,Bronze,6.17,13.19,No,Yes,No,Roadways,No,Wealthy,No,426.76
0.01,23.0,11.0,14303.0,Brass,15.51,69.34,Yes,Yes,Yes,Airways,No,Wealthy,No,449.41
0.19,4.0,3.0,450.0,Marble,5.26,24.34,No,No,No,Roadways,No,Working Class,No,232.42
0.45,17.0,10.0,2469.0,Bronze,4.12,18.28,Yes,Yes,No,,No,Working Class,No,184.31
0.52,23.0,13.0,21808.0,Bronze,57.47,83.38,Yes,No,No,,No,Wealthy,Yes,2053.53
0.66,25.0,12.0,40648.0,Brass,150.31,86.1,Yes,No,No,Waterways,No,Working Class,No,1635.28
0.4,39.0,26.0,16388.0,Clay,99.83,62.86,No,No,No,,Yes,Working Class,Yes,-1974.93
0.96,42.0,22.0,19091622.0,Stone,15266.06,80.2,No,No,Yes,Airways,No,Wealthy,No,205521.38
0.7,36.0,8.0,4835745.0,Stone,13978.42,90.2,No,No,No,Airways,No,Wealthy,No,54380.45
0.73,11.0,7.0,1722.0,Bronze,15.77,15.63,No,Yes,Yes,Airways,No,Working Class,No,382.54
0.2,11.0,6.0,237.0,Aluminium,3.7,18.36,No,Yes,Yes,Airways,No,Working Class,No,159.74
0.04,8.0,5.0,167.0,Aluminium,4.68,17.65,No,Yes,Yes,,No,Working Class,No,126.83
0.26,37.0,6.0,22017.0,Brass,57.13,69.38,No,Yes,No,Airways,No,Wealthy,No,849.53
0.69,21.0,7.0,5195.0,Brass,40.1,91.67,No,No,No,Roadways,No,Working Class,Yes,1847.58
0.12,21.0,12.0,372.0,Wood,3.41,14.53,No,Yes,Yes,Airways,No,Working Class,No,128.87
0.45,27.0,12.0,396963.0,Stone,125.62,55.59,No,Yes,No,Airways,No,Working Class,No,1113.14
0.44,13.0,6.0,2195.0,Bronze,5.56,21.89,Yes,Yes,No,Airways,No,Wealthy,No,339.93
0.38,18.0,13.0,1021.0,Clay,6.06,18.38,Yes,No,Yes,Waterways,Yes,Wealthy,No,324.36
0.12,10.0,5.0,339.0,Clay,3.51,18.02,Yes,Yes,Yes,Airways,Yes,Working Class,No,181.39
0.83,20.0,6.0,562.0,Clay,6.06,13.87,No,No,No,Waterways,Yes,Working Class,Yes,570.88
0.45,25.0,7.0,332.0,Wood,3.96,23.85,No,No,No,Waterways,No,Working Class,No,224.14
0.47,19.0,8.0,2051.0,Clay,3.91,17.22,Yes,No,No,Waterways,Yes,Working Class,No,224.07
0.28,33.0,11.0,1679346.0,Stone,3084.91,53.9,Yes,No,Yes,Waterways,No,Working Class,No,8318.44
0.26,29.0,7.0,1104.0,Aluminium,4.76,20.25,No,No,No,Airways,No,Working Class,No,192.77
0.29,28.0,7.0,14818.0,Brass,10.19,48.48,No,No,Yes,Roadways,No,Working Class,No,448.43
0.45,3.0,2.0,79.0,,3.63,17.19,Yes,No,Yes,Waterways,No,Working Class,No,203.91
0.01,18.0,10.0,8441.0,Brass,13.99,86.97,Yes,No,Yes,Waterways,No,Working Class,No,438.28
0.31,15.0,8.0,189.0,,4.51,17.02,No,No,Yes,,No,Working Class,No,166.38
0.74,13.0,6.0,24018.0,Marble,180.61,65.25,Yes,No,No,Airways,No,Working Class,No,1335.55
0.45,32.0,15.0,2850.0,,7.62,23.52,No,No,Yes,,No,Working Class,No,238.45
0.21,23.0,10.0,281919.0,Marble,680.37,32.9,No,No,Yes,Roadways,No,Working Class,Yes,2335.9
0.45,35.0,17.0,35542.0,Bronze,45.02,67.03,No,No,No,Roadways,No,Working Class,No,585.99
0.25,28.0,10.0,477200.0,Marble,2360.24,50.82,Yes,No,No,,No,Working Class,,-4430.95
0.81,25.0,7.0,220.0,Wood,3.2,20.51,No,No,Yes,,No,Working Class,No,-567.81
0.24,18.0,6.0,578.0,Clay,3.37,21.32,No,No,No,Roadways,Yes,Working Class,No,163.63
0.12,19.0,7.0,109618.0,Marble,83.45,46.89,No,No,No,Roadways,No,Working Class,No,-566.43
0.64,26.0,12.0,758.0,Wood,3.06,15.95,Yes,No,No,,No,Working Class,No,349.33
0.74,20.0,7.0,5480.0,Brass,38.68,76.74,No,Yes,No,Roadways,No,Working Class,Yes,1358.62
0.68,8.0,5.0,301.0,Clay,4.38,20.36,Yes,No,No,Waterways,Yes,Working Class,No,-280.42
0.59,39.0,21.0,3102.0,Clay,49.35,88.77,No,No,Yes,Roadways,Yes,Working Class,,2333.2
0.1,21.0,8.0,222.0,Wood,4.12,23.75,No,No,Yes,Roadways,No,Working Class,No,160.8
0.09,7.0,8.0,623.0,Bronze,5.44,14.6,No,No,No,Roadways,No,Wealthy,No,132.01
0.61,28.0,9.0,17627.0,Brass,100.41,72.91,No,No,Yes,Roadways,No,Working Class,Yes,1394.77
0.45,30.0,9.0,1387.0,Aluminium,5.0,15.49,Yes,No,Yes,,No,Working Class,,366.0
0.08,22.0,11.0,10438.0,Bronze,14.36,44.32,No,No,Yes,Waterways,No,Working Class,Yes,336.7
0.13,30.0,8.0,655.0,Aluminium,4.72,22.93,Yes,Yes,No,,No,Working Class,No,184.26
0.84,13.0,8.0,161.0,Wood,5.65,21.88,No,No,Yes,Roadways,No,Working Class,No,514.73
0.49,15.0,7.0,225.0,Wood,6.09,20.68,No,No,Yes,Roadways,No,Working Class,,244.96
0.47,33.0,8.0,432410.0,Stone,720.91,54.12,Yes,Yes,No,,No,Working Class,No,12334.79
0.82,16.0,7.0,409.0,Clay,3.47,11.85,No,No,Yes,Airways,Yes,Working Class,No,307.99
0.64,33.0,9.0,545.0,,3.66,15.74,No,No,No,Roadways,No,Working Class,No,296.38
0.45,34.0,13.0,472.0,Wood,6.72,24.04,No,No,No,,No,Working Class,No,374.72
0.16,20.0,14.0,36150.0,,12.8,67.35,No,Yes,Yes,,No,Wealthy,No,623.76
0.62,22.0,15.0,1835465.0,Stone,15171.32,42.11,No,No,Yes,Roadways,No,Working Class,No,27392.32
0.5,49.0,26.0,25165789.0,,65974.56,43.82,Yes,No,Yes,,No,Working Class,No,699827.8
0.67,43.0,20.0,15562715.0,Stone,48748.57,88.28,No,Yes,Yes,Airways,No,Wealthy,Yes,1196661.77
0.65,11.0,8.0,2864.0,Bronze,3.31,12.02,No,No,No,Airways,No,Working Class,No,218.75
0.59,20.0,6.0,16076.0,Brass,46.95,95.71,No,No,Yes,Roadways,No,Working Class,No,1771.54
0.7,24.0,9.0,1531.0,Clay,8.17,21.95,Yes,No,No,Airways,Yes,Working Class,No,961.04
0.16,8.0,5.0,3102.0,Brass,4.64,22.96,No,No,No,Waterways,No,Working Class,No,190.65
0.05,20.0,13.0,381630.0,Marble,523.37,85.87,Yes,No,No,Waterways,No,Working Class,,1082.71
0.02,18.0,11.0,13911.0,Brass,19.63,69.76,No,No,Yes,,No,Working Class,,315.83
0.75,7.0,5.0,2845.0,Marble,13.96,19.46,Yes,No,No,Roadways,No,Wealthy,No,386.26
0.19,36.0,9.0,691453.0,Marble,1308.83,93.62,Yes,No,Yes,Waterways,Yes,Working Class,No,-2341.42
0.75,10.0,5.0,12943.0,Stone,92.96,64.97,No,No,Yes,Roadways,No,Working Class,No,9032.6
0.79,28.0,9.0,1317.0,Aluminium,3.19,14.57,No,Yes,Yes,Airways,No,Working Class,No,526.97
0.34,3.0,2.0,3102.0,Bronze,6.75,16.45,No,Yes,No,Airways,No,Wealthy,Yes,199.74
0.45,19.0,6.0,457.0,Aluminium,5.93,15.74,No,No,Yes,Roadways,No,Working Class,,242.48
0.36,10.0,4.0,3102.0,,4.33,14.99,No,No,No,Roadways,No,Working Class,No,125.32
0.29,18.0,12.0,10983.0,Bronze,19.57,33.11,No,Yes,No,Airways,No,Wealthy,No,419.14
0.79,40.0,18.0,1275.0,Wood,7.93,16.64,No,Yes,No,Roadways,No,Wealthy,No,957.56
0.01,9.0,4.0,41.0,,4.19,16.75,No,No,No,,No,Working Class,No,105.16
0.61,31.0,8.0,3102.0,Stone,1173.81,82.73,No,Yes,No,Roadways,No,Working Class,Yes,6575.52
0.03,29.0,8.0,281556.0,Stone,201.36,70.61,Yes,Yes,No,Airways,No,Wealthy,No,1443.76
0.2,6.0,4.0,73.0,Aluminium,5.93,14.35,Yes,Yes,Yes,Airways,No,Wealthy,No,178.0
0.09,29.0,9.0,440.0,Aluminium,5.16,22.32,No,No,Yes,Roadways,No,Working Class,No,182.18
0.28,19.0,8.0,1109.0,Clay,5.77,12.18,Yes,No,No,Roadways,Yes,Working Class,No,186.57
0.45,22.0,6.0,4081.0,Bronze,11.23,10.58,Yes,No,No,Airways,No,Working Class,Yes,522.33
0.8,20.0,7.0,119052.0,,361.72,48.6,No,No,No,Airways,No,Working Class,,3587.26
0.45,21.0,9.0,165624.0,Marble,601.18,61.16,No,Yes,No,Roadways,No,Working Class,No,2345.85
0.14,9.0,4.0,2921.0,Marble,9.33,11.97,No,No,No,Airways,No,Working Class,No,165.65
0.38,14.0,6.0,139.0,Wood,4.03,16.52,No,No,No,Roadways,No,Working Class,Yes,-157.74
0.45,13.0,8.0,3102.0,Clay,4.2,21.42,Yes,No,No,,Yes,Working Class,Yes,265.15
0.1,21.0,10.0,434.0,Wood,4.73,18.8,Yes,No,Yes,Waterways,No,Wealthy,,157.78
0.18,64.0,19.0,1177.0,Wood,6.09,22.09,No,Yes,No,Airways,No,Wealthy,Yes,251.43
0.5,9.0,4.0,3102.0,Aluminium,5.71,15.01,No,No,No,Roadways,No,Working Class,No,171.26
0.97,8.0,5.0,12273.0,Stone,41.8,99.56,No,No,No,Roadways,No,Wealthy,,2232.13
0.59,47.0,21.0,14083967.0,Stone,84326.76,52.17,No,No,No,Airways,No,Working Class,Yes,2117963.73
0.36,15.0,8.0,531.0,Aluminium,3.39,15.96,No,No,Yes,Roadways,No,Working Class,No,179.28
0.45,28.0,8.0,2162.0,Clay,5.41,23.72,No,No,Yes,,Yes,Working Class,No,243.9
0.81,27.0,7.0,3102.0,Clay,5.32,16.22,Yes,No,No,,Yes,Working Class,No,509.86
0.41,26.0,9.0,331.0,Wood,6.5,20.26,Yes,Yes,Yes,Airways,No,Wealthy,No,311.44
0.16,17.0,7.0,7622.0,Brass,21.72,37.34,No,Yes,No,Roadways,No,Working Class,No,308.17
0.99,12.0,7.0,433.0,Aluminium,5.35,17.66,No,Yes,Yes,Airways,No,Working Class,,-615.75
0.45,36.0,13.0,35021.0,,130.23,84.45,Yes,No,Yes,,No,Working Class,No,1363.18
0.46,12.0,6.0,529.0,Clay,6.25,11.41,Yes,Yes,Yes,Airways,Yes,Wealthy,Yes,302.4
0.6,23.0,10.0,380.0,Wood,3.73,21.04,No,No,Yes,Roadways,No,Working Class,Yes,365.85
0.3,32.0,8.0,597079.0,Stone,1279.22,94.87,No,Yes,No,Roadways,No,Wealthy,No,4080.01
0.25,9.0,5.0,675.0,Bronze,5.86,22.29,No,No,Yes,Roadways,No,Working Class,No,179.23
0.47,19.0,7.0,4222.0,Brass,5.64,13.4,Yes,No,Yes,Airways,No,Working Class,No,348.47
0.31,39.0,13.0,63879.0,Brass,36.96,68.29,Yes,No,Yes,Waterways,No,Working Class,No,724.81
0.32,29.0,6.0,10849.0,Brass,13.57,77.61,No,No,No,Roadways,No,Working Class,,512.54
0.5,19.0,8.0,2607.0,Brass,14.02,21.08,Yes,No,No,Waterways,No,Working Class,Yes,284.32
0.23,34.0,11.0,59131.0,Brass,145.61,85.53,Yes,No,Yes,,No,Wealthy,No,925.71
0.45,31.0,19.0,3102.0,Clay,23.12,45.46,Yes,No,No,Waterways,Yes,Working Class,No,325.7
0.28,11.0,6.0,1057.0,Brass,6.56,19.68,No,Yes,Yes,Airways,No,Wealthy,No,233.7
0.22,17.0,11.0,6681.0,,20.58,36.7,Yes,No,No,,No,Working Class,,309.69
0.14,34.0,16.0,2470.0,Aluminium,5.17,10.14,No,Yes,Yes,,No,Wealthy,No,187.23
0.39,3.0,3.0,164.0,,4.56,22.96,Yes,Yes,No,Airways,No,Wealthy,No,297.94
0.42,14.0,8.0,86151.0,Stone,184.01,98.05,No,Yes,No,,No,Wealthy,,1694.67
0.61,11.0,6.0,143.0,Aluminium,6.27,23.26,Yes,Yes,No,,No,Wealthy,No,419.21
0.08,15.0,7.0,783.0,Clay,4.13,21.46,No,No,Yes,Roadways,Yes,Working Class,No,166.67
0.88,46.0,8.0,42468.0,Brass,49.28,77.95,No,Yes,No,Airways,No,Working Class,Yes,4384.92
0.24,19.0,6.0,170477.0,Stone,529.95,48.53,No,No,No,Airways,No,Wealthy,Yes,2122.79
0.29,20.0,9.0,766.0,,6.46,24.27,No,Yes,No,Airways,No,Working Class,No,207.27
0.45,10.0,4.0,5240.0,,5.35,28.4,Yes,No,No,Waterways,No,Working Class,No,-567.72
0.99,55.0,19.0,3825.0,Aluminium,22.31,13.44,Yes,No,No,Waterways,No,Working Class,No,1172.37
0.8,61.0,28.0,7379.0,,19.17,49.96,No,No,No,,No,Working Class,No,2230.43
0.29,22.0,10.0,85245.0,Marble,100.86,48.97,No,Yes,Yes,Airways,No,Wealthy,Yes,978.55
0.7,10.0,4.0,10608.0,Stone,66.19,40.13,No,No,No,Roadways,No,Working Class,Yes,1430.3
0.62,7.0,4.0,99.0,Clay,5.11,10.75,No,No,Yes,Roadways,Yes,Working Class,No,219.08
0.34,7.0,5.0,99.0,,5.04,17.86,No,No,Yes,Roadways,No,Working Class,No,164.45
0.56,12.0,8.0,177.0,Wood,4.19,23.7,Yes,Yes,No,,No,Wealthy,Yes,350.6
0.84,7.0,5.0,85.0,Aluminium,3.47,23.98,No,Yes,No,Airways,No,Wealthy,No,391.87
0.16,17.0,7.0,7622.0,Brass,21.72,37.34,No,Yes,No,Roadways,No,Working Class,No,308.17
0.79,19.0,10.0,8844.0,Brass,8.62,29.6,Yes,Yes,Yes,,No,Wealthy,No,1918.32
0.54,34.0,18.0,80943.0,Brass,530.27,27.79,Yes,No,No,Airways,No,Working Class,No,4132.3
0.33,23.0,6.0,3307.0,Bronze,6.52,14.06,Yes,No,Yes,Waterways,No,Working Class,No,225.29
0.45,39.0,14.0,50723.0,Bronze,169.06,98.77,No,Yes,No,Airways,No,Working Class,No,2246.72
0.45,7.0,4.0,92.0,Clay,4.16,19.42,Yes,No,Yes,Waterways,Yes,Working Class,No,143.1
0.06,11.0,6.0,13393.0,Marble,23.84,45.47,Yes,No,No,Airways,No,Working Class,No,371.76
0.66,45.0,29.0,31841.0,Clay,280.78,69.39,Yes,No,Yes,Waterways,Yes,Working Class,No,3268.82
0.2,25.0,13.0,3556.0,Clay,6.43,19.42,No,No,No,,Yes,Working Class,No,216.62
0.61,44.0,23.0,17101644.0,Stone,18355.99,26.91,No,Yes,No,,No,Wealthy,,807418.23
0.17,17.0,6.0,3109.0,Bronze,4.23,17.58,No,Yes,No,,No,Working Class,No,161.23
0.45,16.0,8.0,66688.0,Marble,161.67,36.02,No,No,No,Roadways,No,Working Class,No,568.34
0.72,12.0,8.0,148.0,Wood,5.19,16.33,No,No,No,Roadways,No,Wealthy,No,355.84
0.45,20.0,4.0,3102.0,,160.81,33.89,No,Yes,Yes,,No,Wealthy,No,1170.73
0.15,17.0,6.0,324.0,Aluminium,3.18,11.94,Yes,Yes,Yes,Airways,No,Working Class,No,-159.23
0.44,14.0,7.0,729.0,,3.19,12.76,No,No,No,Roadways,Yes,Working Class,No,180.59
0.5,8.0,4.0,99.0,Clay,3.67,23.08,Yes,No,No,Waterways,Yes,Working Class,No,228.17
0.8,16.0,7.0,2662.0,Bronze,15.13,10.43,No,Yes,Yes,Roadways,No,Working Class,No,374.92
0.68,20.0,8.0,106300.0,Stone,316.32,86.5,Yes,No,No,Waterways,No,Working Class,No,2364.45
0.05,14.0,6.0,3102.0,Marble,19.86,49.89,Yes,No,No,,No,Wealthy,No,327.73
0.43,15.0,8.0,163.0,Wood,3.19,13.89,No,No,Yes,Roadways,No,Working Class,,-182.93
0.49,4.0,4.0,134.0,Bronze,6.56,22.01,No,Yes,Yes,Airways,No,Wealthy,No,243.7
0.22,22.0,8.0,137531.0,Marble,412.82,80.33,No,No,Yes,Airways,No,Wealthy,No,1875.01
0.79,4.0,3.0,40.0,Aluminium,4.89,11.55,No,No,Yes,Roadways,No,Working Class,No,-177.79
0.74,33.0,9.0,3102.0,Clay,5.74,18.42,No,No,No,,Yes,Working Class,No,553.37
0.22,37.0,17.0,30554.0,,90.1,45.11,Yes,No,No,,No,Working Class,Yes,895.42
0.23,49.0,14.0,2810985.0,Marble,6821.95,77.86,No,No,No,Roadways,Yes,Working Class,No,21842.18
0.71,22.0,8.0,1048.0,Aluminium,6.0,23.91,No,Yes,Yes,Roadways,No,Wealthy,No,617.23
0.68,15.0,8.0,143739.0,Stone,409.34,72.82,No,No,No,Roadways,No,Working Class,No,-4089.47
0.26,20.0,8.0,3961.0,Bronze,15.49,23.21,No,No,Yes,Waterways,No,Working Class,No,212.9
0.22,15.0,7.0,578.0,Aluminium,4.95,14.71,No,Yes,No,,No,Wealthy,,158.31
0.29,3.0,2.0,13.0,Bronze,5.99,21.75,No,Yes,Yes,Airways,No,Wealthy,No,191.9
0.64,43.0,8.0,9579.0,Clay,6.18,62.35,No,No,No,,Yes,Working Class,,1320.56
0.85,20.0,7.0,166.0,,4.98,13.68,Yes,Yes,Yes,Airways,No,Wealthy,No,466.25
0.69,19.0,7.0,230.0,Wood,6.83,23.71,No,No,No,Waterways,No,Working Class,No,395.6
0.03,11.0,6.0,317.0,Aluminium,4.31,15.61,No,No,No,,No,Wealthy,No,-122.98
0.68,20.0,7.0,451.0,Aluminium,4.37,22.15,No,No,No,Waterways,No,Wealthy,,387.52
0.05,20.0,8.0,22263.0,Bronze,22.61,81.41,No,Yes,Yes,,No,Wealthy,Yes,517.73
0.15,11.0,8.0,2129.0,Bronze,5.54,11.91,No,No,No,,No,Working Class,No,133.49
0.19,18.0,8.0,828.0,Clay,4.33,22.39,No,Yes,No,Airways,Yes,Working Class,Yes,192.08
0.66,8.0,5.0,50.0,,6.77,21.95,No,Yes,No,Roadways,No,Working Class,Yes,334.22
0.72,15.0,8.0,1602.0,Clay,8.57,15.26,No,No,Yes,Roadways,Yes,Working Class,No,779.81
0.78,9.0,4.0,147.0,Clay,5.98,24.9,No,Yes,No,Roadways,Yes,Working Class,No,351.95
0.63,18.0,8.0,52982.0,Marble,255.76,39.67,Yes,No,Yes,Airways,No,Working Class,Yes,1536.78
0.65,10.0,4.0,1000.0,Brass,8.02,12.69,No,No,No,Airways,No,Working Class,No,449.92
0.39,26.0,12.0,415.0,Wood,5.61,23.47,No,No,No,Roadways,No,Wealthy,No,291.94
0.75,27.0,12.0,923.0,Aluminium,9.48,10.88,No,No,Yes,Waterways,No,Working Class,No,1290.56
0.95,26.0,8.0,11369.0,Brass,124.17,79.29,No,No,No,Roadways,No,Working Class,No,2937.38
